INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
275142941,09/29/2023,00:30:00,QUEENS,OUTSIDE,102,0,STREET,PVT HOUSE,False,25-44,M,BLACK,18-24,F,WHITE,1033435,193797,40.69847,-73.822618,POINT (-73.822618 40.69847)
273707248,08/30/2023,12:49:00,QUEENS,OUTSIDE,108,0,STREET,(null),False,25-44,M,BLACK HISPANIC,UNKNOWN,M,UNKNOWN,1013575,208711,40.739494,-73.894176,POINT (-73.894176 40.739494)
272166648,07/31/2023,22:00:00,MANHATTAN,OUTSIDE,7,0,STREET,(null),False,18-24,M,BLACK,25-44,M,BLACK HISPANIC,988039,201397,40.719466,-73.986331,POINT (-73.986331 40.719466)
274180041,09/10/2023,01:28:00,BRONX,OUTSIDE,47,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1022732,265194,40.894489,-73.86081,POINT (-73.86081 40.894489)
268973603,05/27/2023,21:15:00,QUEENS,INSIDE,113,0,DWELLING,MULTI DWELL - APT BUILD,True,45-64,F,BLACK,25-44,M,BLACK,1052364,187814,40.681921,-73.754415,POINT (-73.754415 40.681921)
267811917,05/05/2023,22:10:00,BRONX,OUTSIDE,48,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK HISPANIC,1016100,247338,40.845504,-73.88488,POINT (-73.88488 40.845504)
278581538,12/06/2023,01:55:00,MANHATTAN,OUTSIDE,33,0,COMMERCIAL,RESTAURANT/DINER,False,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1000322,244630,40.838114,-73.941915,POINT (-73.941915 40.838114)
271818282,07/24/2023,02:40:00,BRONX,INSIDE,46,0,COMMERCIAL,BAR/NIGHT CLUB,True,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1011329,249447,40.851308,-73.902116,POINT (-73.902116 40.851308)
271818282,07/24/2023,02:40:00,BRONX,INSIDE,46,0,COMMERCIAL,BAR/NIGHT CLUB,True,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1011329,249447,40.851308,-73.902116,POINT (-73.902116 40.851308)
273759138,08/31/2023,22:01:00,BROOKLYN,INSIDE,75,0,DWELLING,MULTI DWELL - APT BUILD,True,(null),(null),(null),25-44,M,BLACK,1013645,182937,40.668749,-73.894035,POINT (-73.894035 40.668749)
270373347,06/24/2023,19:45:00,BRONX,OUTSIDE,45,0,STREET,(null),False,<18,M,BLACK,<18,M,BLACK HISPANIC,1026992,245049,40.83917467,-73.84553047,POINT (-73.84553047 40.83917467)
271104893,07/10/2023,22:48:00,BRONX,OUTSIDE,44,0,STREET,(null),False,<18,M,BLACK,<18,F,BLACK,1008352,243611,40.83529832929978,-73.9129005141128,POINT (-73.9129005141128 40.83529832929978)
273846994,09/03/2023,04:07:00,BROOKLYN,OUTSIDE,83,0,STREET,(null),True,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1008056,194042,40.699245,-73.914143,POINT (-73.914143 40.699245)
268390098,05/17/2023,06:28:00,BRONX,OUTSIDE,50,0,STREET,(null),True,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1012305,260618,40.881967,-73.898543,POINT (-73.898543 40.881967)
272881672,08/14/2023,05:55:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1001028,240331,40.826315,-73.939375,POINT (-73.939375 40.826315)
270656694,07/01/2023,02:40:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),False,25-44,M,BLACK,25-44,M,BLACK,1011060,178314,40.656069,-73.903373,POINT (-73.903373 40.656069)
278784204,12/09/2023,21:45:00,BROOKLYN,OUTSIDE,70,0,STREET,(null),False,(null),(null),(null),25-44,M,WHITE,996733,162283,40.612098,-73.955039,POINT (-73.955039 40.612098)
273837715,09/02/2023,04:19:00,QUEENS,OUTSIDE,102,0,STREET,(null),True,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER,1034048,190856,40.690394,-73.820431,POINT (-73.820431 40.690394)
268199268,05/13/2023,02:20:00,QUEENS,OUTSIDE,114,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,F,BLACK,1001899,221193,40.773785,-73.936279,POINT (-73.936279 40.773785)
273707248,08/30/2023,12:49:00,QUEENS,OUTSIDE,108,0,STREET,(null),False,25-44,M,WHITE HISPANIC,UNKNOWN,M,UNKNOWN,1013575,208711,40.739494,-73.894176,POINT (-73.894176 40.739494)
274517246,09/15/2023,19:15:00,BROOKLYN,OUTSIDE,83,0,STREET,(null),False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1005993,195450,40.70311511339413,-73.92158123920186,POINT (-73.92158123920186 40.70311511339413)
269928985,06/15/2023,22:15:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),False,(null),(null),(null),<18,F,ASIAN / PACIFIC ISLANDER,1001181,189778,40.6875573,-73.93895055,POINT (-73.93895055 40.6875573)
273857613,09/02/2023,20:00:00,MANHATTAN,OUTSIDE,23,0,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),25-44,M,BLACK,999614,227020,40.789781,-73.944515,POINT (-73.944515 40.789781)
272166515,07/31/2023,11:44:00,BROOKLYN,OUTSIDE,67,0,DWELLING,PVT HOUSE,False,(null),(null),(null),18-24,M,BLACK,1004736,178891,40.65767,-73.926165,POINT (-73.926165 40.65767)
275246425,10/01/2023,17:10:00,BROOKLYN,INSIDE,70,0,DWELLING,MULTI DWELL - APT BUILD,True,(null),(null),(null),<18,F,BLACK,995744,173487,40.642851,-73.958581,POINT (-73.958581 40.642851)
274445543,09/14/2023,12:30:00,BRONX,OUTSIDE,40,0,STREET,(null),True,18-24,M,BLACK,65+,F,WHITE HISPANIC,1006614,233501,40.80755382044926,-73.91921496573,POINT (-73.91921496573 40.80755382044926)
269868924,06/14/2023,08:21:00,BRONX,OUTSIDE,46,0,STREET,(null),False,25-44,M,BLACK HISPANIC,18-24,M,BLACK,1010906,248102,40.847618,-73.903652,POINT (-73.903652 40.847618)
277978186,11/23/2023,20:45:00,QUEENS,OUTSIDE,113,0,STREET,PVT HOUSE,False,25-44,M,BLACK,45-64,M,BLACK,1040003,183575,40.670373,-73.799018,POINT (-73.799018 40.670373)
274445543,09/14/2023,12:30:00,BRONX,OUTSIDE,40,0,STREET,(null),True,18-24,M,BLACK,25-44,F,WHITE HISPANIC,1006614,233501,40.80755382044926,-73.91921496573,POINT (-73.91921496573 40.80755382044926)
279453573,12/22/2023,15:15:00,QUEENS,OUTSIDE,113,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK HISPANIC,1040313,186507,40.678418,-73.797875,POINT (-73.797875 40.678418)
277940860,11/22/2023,10:08:00,STATEN ISLAND,INSIDE,120,0,DWELLING,MULTI DWELL - APT BUILD,False,(null),(null),(null),25-44,M,BLACK,962873,174172,,,
274445543,09/14/2023,12:30:00,BRONX,OUTSIDE,40,0,STREET,(null),False,18-24,M,BLACK,25-44,F,WHITE HISPANIC,1006614,233501,40.80755382044926,-73.91921496573,POINT (-73.91921496573 40.80755382044926)
267683271,05/03/2023,13:54:00,BRONX,OUTSIDE,46,0,STREET,(null),False,45-64,M,WHITE HISPANIC,25-44,F,BLACK HISPANIC,1012618,253306,40.861898,-73.897441,POINT (-73.897441 40.861898)
270268154,06/22/2023,17:15:00,BRONX,OUTSIDE,44,0,STREET,GAS STATION,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1005658,246153,40.842284,-73.922627,POINT (-73.922627 40.842284)
279427921,12/22/2023,15:30:00,BRONX,INSIDE,42,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),18-24,M,BLACK,1010883,244201,40.836912,-73.903749,POINT (-73.903749 40.836912)
275053557,09/27/2023,21:35:00,BROOKLYN,INSIDE,77,0,DWELLING,MULTI DWELL - APT BUILD,False,<18,M,BLACK,25-44,F,BLACK,1005349,183456,40.670198,-73.92394,POINT (-73.92394 40.670198)
279460792,12/24/2023,05:55:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK HISPANIC,1016484,187121,40.68022195358204,-73.88378406896516,POINT (-73.88378406896516 40.68022195358204)
267811915,05/05/2023,19:07:00,BROOKLYN,INSIDE,79,0,OTHER,(null),False,25-44,M,BLACK,18-24,M,BLACK,1000459,194494,40.700503,-73.94154,POINT (-73.94154 40.700503)
267811918,05/05/2023,22:40:00,QUEENS,OUTSIDE,105,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1055337,199717,40.71457,-73.743571,POINT (-73.743571 40.71457)
277829335,11/20/2023,20:16:00,BROOKLYN,OUTSIDE,66,0,STREET,(null),False,(null),(null),(null),18-24,M,WHITE HISPANIC,985841,174098,40.64453524491852,-73.99426690452187,POINT (-73.99426690452187 40.64453524491852)
270214032,06/21/2023,23:15:00,BRONX,INSIDE,47,0,DWELLING,PVT HOUSE,False,(null),(null),(null),25-44,M,BLACK,1023510,258943,40.877327,-73.85803,POINT (-73.85803 40.877327)
275968020,10/15/2023,05:30:00,MANHATTAN,INSIDE,14,0,COMMERCIAL,(null),True,(null),(null),(null),25-44,M,BLACK,986276,211852,40.748162,-73.992686,POINT (-73.992686 40.748162)
274464113,09/14/2023,19:41:00,BRONX,OUTSIDE,44,0,STREET,(null),False,(null),(null),(null),65+,M,WHITE HISPANIC,1008051,247302,40.845429860487535,-73.91397516413855,POINT (-73.91397516413855 40.845429860487535)
268440541,05/17/2023,17:58:00,BRONX,OUTSIDE,44,0,STREET,(null),False,45-64,M,BLACK,25-44,M,WHITE HISPANIC,1004805,238462,40.82117476,-73.92573438,POINT (-73.92573438 40.82117476)
268390097,05/17/2023,01:46:00,MANHATTAN,OUTSIDE,25,0,STREET,(null),True,25-44,M,BLACK,25-44,M,BLACK,1001167,229824,40.797475,-73.938898,POINT (-73.938898 40.797475)
272458920,08/05/2023,07:54:00,BRONX,OUTSIDE,48,0,STREET,(null),False,(null),(null),(null),25-44,M,WHITE HISPANIC,1013342,247698,40.846502,-73.894847,POINT (-73.894847 40.846502)
276665998,10/28/2023,13:30:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),False,(null),(null),(null),45-64,M,BLACK,1004499,180655,40.662511,-73.927011,POINT (-73.927011 40.662511)
277770907,11/19/2023,02:26:00,BROOKLYN,OUTSIDE,83,0,STREET,(null),False,45-64,M,BLACK,25-44,M,BLACK,1002167,193602,40.698053,-73.935384,POINT (-73.935384 40.698053)
267811917,05/05/2023,22:10:00,BRONX,OUTSIDE,48,0,STREET,(null),False,(null),(null),(null),25-44,F,BLACK,1016100,247338,40.845504,-73.88488,POINT (-73.88488 40.845504)
278143542,11/20/2023,22:05:00,QUEENS,OUTSIDE,114,0,STREET,(null),True,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1000364,214208,40.754616,-73.941834,POINT (-73.941834 40.754616)
276785707,10/31/2023,17:27:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),False,25-44,M,BLACK,25-44,M,BLACK,1015660,183332,40.669827,-73.886771,POINT (-73.886771 40.669827)
276125028,10/18/2023,09:10:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),False,(null),(null),(null),18-24,M,BLACK,998176,187546,40.681437,-73.949788,POINT (-73.949788 40.681437)
271751338,07/22/2023,18:56:00,BRONX,OUTSIDE,47,0,STREET,(null),False,25-44,M,BLACK,25-44,M,BLACK,1025439,258185,40.875237,-73.851061,POINT (-73.851061 40.875237)
269683819,06/11/2023,21:14:00,BRONX,OUTSIDE,42,0,STREET,(null),True,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1016885,243883,40.83602,-73.88206,POINT (-73.88206 40.83602)
271751339,07/23/2023,03:25:00,QUEENS,OUTSIDE,104,0,STREET,(null),False,(null),(null),(null),18-24,M,BLACK,1019645,199167,40.713275,-73.872323,POINT (-73.872323 40.713275)
275218028,09/30/2023,17:12:00,BROOKLYN,OUTSIDE,79,2,HOUSING,(null),True,18-24,M,BLACK,25-44,M,BLACK,1000301,192923,40.696192,-73.942116,POINT (-73.942116 40.696192)
276687570,10/29/2023,22:39:00,BROOKLYN,INSIDE,67,0,DWELLING,(null),True,45-64,M,BLACK,45-64,M,BLACK,1000242,171647,40.637796,-73.942376,POINT (-73.942376 40.637796)
274464112,09/14/2023,20:44:00,BRONX,OUTSIDE,48,0,STREET,(null),False,25-44,M,BLACK,25-44,M,BLACK,1017336,246011,40.841857,-73.880422,POINT (-73.880422 40.841857)
271818284,07/24/2023,21:36:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),False,(null),(null),(null),18-24,M,BLACK,999009,171975,40.638698,-73.946819,POINT (-73.946819 40.638698)
272815858,08/12/2023,02:43:00,BROOKLYN,INSIDE,79,2,HOUSING,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,25-44,M,BLACK,1001139,192774,40.695783,-73.939093,POINT (-73.939093 40.695783)
270373347,06/24/2023,19:45:00,BRONX,OUTSIDE,45,0,STREET,(null),False,25-44,M,BLACK,<18,M,BLACK HISPANIC,1026992,245049,40.83917467,-73.84553047,POINT (-73.84553047 40.83917467)
275142941,09/29/2023,00:30:00,QUEENS,OUTSIDE,102,0,STREET,PVT HOUSE,False,25-44,M,BLACK,25-44,F,BLACK,1033435,193797,40.69847,-73.822618,POINT (-73.822618 40.69847)
277978380,11/23/2023,23:43:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),True,45-64,M,BLACK,45-64,M,BLACK,1001650,240575,40.826982,-73.937128,POINT (-73.937128 40.826982)
273752486,08/31/2023,15:57:00,BRONX,OUTSIDE,44,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1009136,242565,40.832427,-73.910068,POINT (-73.910068 40.832427)
279453573,12/22/2023,15:15:00,QUEENS,OUTSIDE,113,0,STREET,(null),True,(null),(null),(null),25-44,M,BLACK HISPANIC,1040313,186507,40.678418,-73.797875,POINT (-73.797875 40.678418)
278902371,12/12/2023,18:30:00,QUEENS,INSIDE,115,0,COMMERCIAL,JEWELRY STORE,False,(null),(null),(null),45-64,M,WHITE HISPANIC,1019903,213435,40.752435,-73.871317,POINT (-73.871317 40.752435)
275810043,10/11/2023,17:25:00,BRONX,OUTSIDE,46,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1011017,252085,40.85855,-73.903236,POINT (-73.903236 40.85855)
271076528,07/10/2023,00:06:00,MANHATTAN,OUTSIDE,5,0,HOUSING,MULTI DWELL - PUBLIC HOUS,False,18-24,M,WHITE HISPANIC,18-24,F,WHITE HISPANIC,984984,197590,40.709018,-73.997352,POINT (-73.997352 40.709018)
270274905,06/22/2023,23:55:00,QUEENS,OUTSIDE,109,0,COMMERCIAL,(null),False,(null),(null),(null),25-44,M,ASIAN / PACIFIC ISLANDER,1026123,220764,40.772526,-73.848822,POINT (-73.848822 40.772526)
269966564,06/16/2023,09:38:00,QUEENS,OUTSIDE,100,0,STREET,(null),False,25-44,M,BLACK,45-64,M,BLACK,1040183,155278,40.592703,-73.798601,POINT (-73.798601 40.592703)
271021661,07/08/2023,11:27:00,QUEENS,OUTSIDE,102,0,STREET,BEAUTY/NAIL SALON,False,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,1028856,192785,40.695717,-73.839138,POINT (-73.839138 40.695717)
277973198,11/23/2023,14:00:00,BRONX,OUTSIDE,44,0,VEHICLE,(null),False,25-44,M,BLACK,25-44,M,BLACK,1004861,244407,40.837493,-73.925513,POINT (-73.925513 40.837493)
270335892,06/23/2023,16:13:00,BROOKLYN,OUTSIDE,68,0,STREET,(null),False,18-24,M,BLACK,25-44,M,BLACK,975695,163739,40.6161,-74.030812,POINT (-74.030812 40.6161)
269801434,06/13/2023,20:10:00,BRONX,OUTSIDE,46,0,STREET,(null),False,(null),(null),(null),25-44,M,WHITE HISPANIC,1010420,251153,40.855995,-73.905396,POINT (-73.905396 40.855995)
270017978,06/15/2023,23:54:00,BROOKLYN,OUTSIDE,70,0,STREET,(null),False,(null),(null),(null),18-24,M,BLACK,996682,172472,40.640064,-73.955203,POINT (-73.955203 40.640064)
268970253,05/28/2023,16:36:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),False,<18,M,BLACK,<18,M,BLACK,1007838,183043,40.669056,-73.914969,POINT (-73.914969 40.669056)
273720215,08/31/2023,00:14:00,BRONX,OUTSIDE,43,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),18-24,M,BLACK,1020880,236792,40.816541,-73.867664,POINT (-73.867664 40.816541)
271751339,07/23/2023,03:25:00,QUEENS,OUTSIDE,104,0,STREET,(null),True,(null),(null),(null),18-24,M,BLACK,1019645,199167,40.713275,-73.872323,POINT (-73.872323 40.713275)
276665993,10/29/2023,04:08:00,BRONX,OUTSIDE,48,0,STREET,(null),False,25-44,M,WHITE HISPANIC,18-24,F,BLACK HISPANIC,1013788,252571,40.859874361655585,-73.89321651600159,POINT (-73.89321651600159 40.859874361655585)
273816263,09/01/2023,22:49:00,BRONX,OUTSIDE,43,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK HISPANIC,1023801,242376,40.831854,-73.857076,POINT (-73.857076 40.831854)
271052451,07/09/2023,18:52:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1001370,238165,40.820368,-73.938143,POINT (-73.938143 40.820368)
272166516,07/31/2023,04:00:00,BRONX,OUTSIDE,43,0,STREET,(null),False,25-44,M,BLACK,18-24,F,BLACK,1025046,233605,40.807775,-73.85263,POINT (-73.85263 40.807775)
267560796,05/01/2023,08:00:00,BROOKLYN,OUTSIDE,75,0,PARKING LOT,(null),True,25-44,M,BLACK,25-44,M,BLACK,1014850,178248,40.655874,-73.889713,POINT (-73.889713 40.655874)
270085085,06/19/2023,21:47:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),True,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1000078,237692,40.819072,-73.942811,POINT (-73.942811 40.819072)
275231376,10/01/2023,06:00:00,BRONX,OUTSIDE,48,0,STREET,(null),False,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1012166,248264,40.848061,-73.899097,POINT (-73.899097 40.848061)
271751341,07/22/2023,16:15:00,BROOKLYN,OUTSIDE,70,0,STREET,MULTI DWELL - APT BUILD,False,(null),(null),(null),25-44,M,BLACK,996850,173739,40.643542,-73.954595,POINT (-73.954595 40.643542)
270814573,07/04/2023,21:30:00,QUEENS,OUTSIDE,113,0,STREET,(null),False,(null),(null),(null),45-64,F,BLACK,1050408,194584,40.70051755380112,-73.7614022003781,POINT (-73.7614022003781 40.70051755380112)
272189218,08/01/2023,03:37:00,BROOKLYN,OUTSIDE,73,2,HOUSING,MULTI DWELL - PUBLIC HOUS,True,(null),(null),(null),25-44,M,BLACK,1009865,187272,40.68066,-73.907645,POINT (-73.907645 40.68066)
269679452,06/10/2023,04:12:00,BROOKLYN,INSIDE,67,0,COMMERCIAL,COMMERCIAL BLDG,True,25-44,M,BLACK,25-44,M,BLACK,1002856,170600,40.634916,-73.932963,POINT (-73.932963 40.634916)
273520491,08/26/2023,23:07:00,BROOKLYN,OUTSIDE,83,0,STREET,(null),False,18-24,M,BLACK,25-44,M,BLACK,1005882,191817,40.69314365095801,-73.92199324222423,POINT (-73.92199324222423 40.69314365095801)
275251258,10/01/2023,18:45:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1003674,251082,40.855816,-73.929784,POINT (-73.929784 40.855816)
270758366,07/03/2023,20:14:00,BRONX,OUTSIDE,44,0,STREET,(null),False,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1005495,241185,40.828648,-73.92323,POINT (-73.92323 40.828648)
279758069,12/29/2023,18:40:00,BRONX,OUTSIDE,40,0,STREET,(null),False,(null),(null),(null),65+,M,BLACK HISPANIC,1010564,235262,40.812379,-73.90494,POINT (-73.90494 40.812379)
267560797,05/01/2023,18:24:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),False,45-64,M,BLACK,25-44,M,BLACK,1017036,183890,,,
268199269,05/13/2023,03:17:00,BRONX,OUTSIDE,48,0,STREET,(null),False,<18,M,BLACK,25-44,F,BLACK HISPANIC,1013706,252409,40.85943,-73.893513,POINT (-73.893513 40.85943)
277781932,11/19/2023,20:45:00,QUEENS,OUTSIDE,101,0,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),<18,M,BLACK,1044048,156630,40.59639,-73.784673,POINT (-73.784673 40.59639)
273176662,08/19/2023,23:40:00,BRONX,OUTSIDE,46,0,STREET,(null),False,45-64,F,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1012713,252388,40.859376,-73.897103,POINT (-73.897103 40.859376)
273035029,08/17/2023,09:02:00,BROOKLYN,OUTSIDE,75,0,STREET,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK,1018725,182229,40.666787,-73.875728,POINT (-73.875728 40.666787)
272189219,08/01/2023,01:22:00,BROOKLYN,OUTSIDE,79,0,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),25-44,M,BLACK,995619,190845,40.690496,-73.959003,POINT (-73.959003 40.690496)
269652508,06/09/2023,16:12:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),False,18-24,M,BLACK,25-44,M,BLACK,1000582,238601,40.821566,-73.94099,POINT (-73.94099 40.821566)
276665993,10/29/2023,04:08:00,BRONX,OUTSIDE,48,0,STREET,(null),False,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1013788,252571,40.859874361655585,-73.89321651600159,POINT (-73.89321651600159 40.859874361655585)
273080888,08/17/2023,22:03:00,BRONX,OUTSIDE,43,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),45-64,M,BLACK,1017969,243672,40.835435,-73.878146,POINT (-73.878146 40.835435)
270150948,06/20/2023,23:41:00,QUEENS,OUTSIDE,108,0,STREET,(null),False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1004925,209948,40.742913,-73.925386,POINT (-73.925386 40.742913)
272365819,08/03/2023,19:29:00,BROOKLYN,INSIDE,67,0,COMMERCIAL,GROCERY/BODEGA,False,18-24,F,BLACK,18-24,M,BLACK,1005850,179669,40.659801,-73.922144,POINT (-73.922144 40.659801)
271818282,07/24/2023,02:40:00,BRONX,INSIDE,46,0,COMMERCIAL,BAR/NIGHT CLUB,False,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1011329,249447,40.851308,-73.902116,POINT (-73.902116 40.851308)
279683077,12/29/2023,03:43:00,QUEENS,INSIDE,113,0,COMMERCIAL,RESTAURANT/DINER,False,(null),(null),(null),25-44,M,BLACK,1047268,189119,40.685543,-73.772774,POINT (-73.772774 40.685543)
278666561,12/07/2023,16:01:00,BROOKLYN,OUTSIDE,69,0,STREET,(null),False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1014385,170323,40.634123,-73.891427,POINT (-73.891427 40.634123)
